[2026-04-01 15:27:56] This is codeql database index-files --include-extension=.yaml --include-extension=.yml --size-limit=5m --language yaml -- /home/caterpie/ProjectFzz/VulnHunterX-main/output/python/gradio/database
[2026-04-01 15:27:56] Log file was started late.
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/templates/gradio/02_blocks-layout...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/templates/gradio/04_helpers...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/templates/gradio/other...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/templates/gradio/05_modals...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/templates/gradio/01_building-demos...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/templates/gradio/03_components...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/templates/gradio/06_routes...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/templates/third-party-clients...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/templates/third-party-clients/third-party-clients...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/templates/python-client...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/templates/python-client/gradio_client...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/assets...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/assets/logos...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/assets/twitter...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/assets/brand-assets...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/assets/img...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/components...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/components/mini...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/components/search...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/components/icons...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/stores...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/utils...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/lib/icons...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/mcp-birthday-winners...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/hackathon-winners...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/api...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/api/markdown...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/api/markdown/[doc]...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/api/markdown/guide...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/api/markdown/guide/[guide]...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/brand...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/custom-components...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/custom-components/html-gallery...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/custom-components/gallery...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/themes...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/themes/gallery...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/llms.txt...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/changelog...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/search-api...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/[[version]]...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/[[version]]/docs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/[[version]]/docs/gradio...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/[[version]]/docs/gradio/[doc]...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/[[version]]/docs/third-party-clients...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/[[version]]/docs/third-party-clients/[doc]...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/[[version]]/docs/python-client...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/[[version]]/docs/python-client/[doc]...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/[[version]]/docs/js-client...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/[[version]]/docs/js...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/[[version]]/docs/js/[jsdoc]...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/[[version]]/docs/js/storybook...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/[[version]]/guides...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/src/routes/[[version]]/guides/[guide]...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/functions...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/functions/docs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/functions/docs/gradio...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/functions/guides...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/functions/main...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/functions/main/docs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/functions/main/docs/gradio...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/functions/main/guides...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/generate_jsons...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/generate_jsons/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/generate_jsons/src/docs...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/generate_jsons/src/demos...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/generate_jsons/src/guides...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/generate_jsons/src/changelog...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/static...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/static/assets...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/static/fonts...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/_website/static/fonts/IBMPlexMono...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/radio...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/radio/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/draggable...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/button...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/button/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/utils...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/utils/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/image...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/image/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/row...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/label...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/label/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/dropdown...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/dropdown/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/nativeplot...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/app...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/app/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/app/src/lib...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/app/src/routes...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/app/src/routes/[...catchall]...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/icons...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/icons/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/checkboxgroup...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/fallback...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/downloadbutton...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/downloadbutton/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/tootils...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/tootils/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/gallery...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/js/gallery/shared...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/client...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/client/python...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/client/python/test...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/client/python/test/files...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/client/python/scripts...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/client/python/gradio_client...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/client/python/gradio_client/templates...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/client/js...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/client/js/src...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/client/js/src/test...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/client/js/src/helpers...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/client/js/src/utils...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/patches...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.config...
[2026-04-01 15:27:56] [PROGRESS] resolve files> Scanning /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.config/playwright...
[2026-04-01 15:27:56] Plumbing command codeql resolve files completed:
                      [
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/test/test_docker/test_reverse_proxy_fastapi_mount/docker-compose.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/test/test_docker/test_reverse_proxy_fastapi_mount_root_path/docker-compose.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/test/test_docker/docker-compose.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/test/test_docker/test_reverse_proxy_root_path/docker-compose.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/test/test_docker/test_reverse_proxy/docker-compose.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/gradio/cli/commands/deploy_space_action.yaml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/tests-js.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/test-hygiene.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/website-docs-deploy.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/previews-build.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/frontend_profiling.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/sync-frontend.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/trigger-changeset.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/storybook-build.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/website-build.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/previews-deploy.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/storybook-deploy.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/delete-stale-spaces.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/update-checks.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/test-python.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/test-functional.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/website-deploy.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/publish.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/npm-previews.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/comment-queue.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/semgrep.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/website-docs-build.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/ai-pr-label.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/trigger-semgrep.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/workflows/generate-changeset.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/ISSUE_TEMPLATE/config.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/ISSUE_TEMPLATE/bug_report_template.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/configs/semgrep_rules.yaml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/actions/changes/action.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/actions/install-all-deps/action.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/.github/actions/install-frontend-deps/action.yml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/pnpm-lock.yaml",
                        "/home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio/pnpm-workspace.yaml"
                      ]
[2026-04-01 15:27:56] [DETAILS] database index-files> Found 38 files.
[2026-04-01 15:27:57] [PROGRESS] database index-files> /home/caterpie/ProjectFzz/VulnHunterX-main/output/python/gradio/database: Indexing files in in /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio...
[2026-04-01 15:27:57] Using index-files script /home/caterpie/DuAn/CodeQL/codeql/yaml/tools/index-files.sh.
[2026-04-01 15:27:57] [PROGRESS] database index-files> Running command in /home/caterpie/ProjectFzz/VulnHunterX-main/repos/python/gradio: [/home/caterpie/DuAn/CodeQL/codeql/yaml/tools/index-files.sh, /home/caterpie/ProjectFzz/VulnHunterX-main/output/python/gradio/database/working/files-to-index10634568262374737064.list]
[2026-04-01 15:27:58] Terminating normally.
